contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250508P00573000,2025-05-08 14:55:28+00:00,573.0,11.05,9.26,9.38,-0.17999935,-1.6028438,105.0,113,0.5239305419921875,True,REGULAR,USD
SPY250508P00574000,2025-05-08 15:09:16+00:00,574.0,10.35,10.27,10.39,-1.3799992,-11.764699,124.0,27,0.5564009204101563,True,REGULAR,USD
SPY250508P00575000,2025-05-08 14:42:52+00:00,575.0,11.33,11.25,11.45,-1.5500002,-12.0341625,119.0,129,0.5888712988281251,True,REGULAR,USD
SPY250508P00577000,2025-05-08 14:14:48+00:00,577.0,14.0,13.31,13.43,0.0,0.0,34.0,39,0.6501499829101562,True,REGULAR,USD
SPY250508P00580000,2025-05-08 14:55:13+00:00,580.0,17.7,16.18,16.37,-1.2999992,-6.842101,19.0,49,0.7253445434570311,True,REGULAR,USD
SPY250508P00581000,2025-05-07 18:20:12+00:00,581.0,16.87,17.19,17.43,-6.549999,-27.967546,2.0,0,0.75586181640625,True,REGULAR,USD
SPY250508P00585000,2025-05-08 13:50:03+00:00,585.0,21.36,21.2,21.44,2.6800003,14.346896,8.0,0,0.86132951171875,True,REGULAR,USD
SPY250508P00587000,2025-05-02 19:53:29+00:00,587.0,19.71,23.09,23.42,0.0,0.0,8.0,0,0.9045419702148438,True,REGULAR,USD
SPY250508P00590000,2025-05-08 13:46:14+00:00,590.0,26.09,25.7,27.61,-3.1900005,-10.894811,6.0,1,1.0210009887695315,True,REGULAR,USD
SPY250508P00595000,2025-05-05 13:57:30+00:00,595.0,31.45,30.75,31.51,0.0,0.0,1.0,1,1.0795944458007813,True,REGULAR,USD
SPY250508P00600000,2025-05-06 16:04:02+00:00,600.0,39.57,35.91,37.29,0.0,0.0,1.0,1,1.2470740771484374,True,REGULAR,USD
SPY250508P00605000,2025-04-29 18:52:49+00:00,605.0,50.61,40.81,42.32,0.0,0.0,,0,1.3518098815917967,True,REGULAR,USD
SPY250508P00610000,2025-05-06 13:57:06+00:00,610.0,52.0,45.68,47.61,0.0,0.0,1.0,0,1.4672878198242185,True,REGULAR,USD
SPY250508P00620000,2025-04-29 13:35:28+00:00,620.0,70.8,55.69,57.42,0.0,0.0,,0,1.6569841369628908,True,REGULAR,USD
